 # created by franck_proj3.f
 # The order of the polynomial is k=            4
 # The coefficients are: 
 # C(           1 )=   60.809570    
 # C(           2 )=  3.32641602E-02
 # C(           3 )= -1.52349472E-03
 # C(           4 )=  1.70581043E-05
 # Reduced Chi-Squared of this fit is:   0.29717323    
 # The best fit line is written below
 # First Column: Year____ Second Column: Temp
        1904      60.919342        0.15922675    
        1905      60.939938        0.15922675    
        1906      60.957993        0.15922675    
        1907      60.973621        0.15922675    
        1908      60.986916        0.15922675    
        1909      60.997982        0.15922675    
        1910      61.006920        0.15922675    
        1911      61.013840        0.15922675    
        1912      61.018833        0.15922675    
        1913      61.022011        0.15922675    
        1914      61.023468        0.15922675    
        1915      61.023319        0.15922675    
        1916      61.021652        0.15922675    
        1917      61.018578        0.15922675    
        1918      61.014194        0.15922675    
        1919      61.008610        0.15922675    
        1920      61.001919        0.15922675    
        1921      60.994232        0.15922675    
        1922      60.985641        0.15922675    
        1923      60.976265        0.15922675    
        1924      60.966187        0.15922675    
        1925      60.955524        0.15922675    
        1926      60.944366        0.15922675    
        1927      60.932831        0.15922675    
        1928      60.921005        0.15922675    
        1929      60.909004        0.15922675    
        1930      60.896915        0.15922675    
        1931      60.884861        0.15922675    
        1932      60.872925        0.15922675    
        1933      60.861221        0.15922675    
        1934      60.849842        0.15922675    
        1935      60.838902        0.15922675    
        1936      60.828495        0.15922675    
        1937      60.818726        0.15922675    
        1938      60.809692        0.15922675    
        1939      60.801510        0.15922675    
        1940      60.794266        0.15922675    
        1941      60.788071        0.15922675    
        1942      60.783020        0.15922675    
        1943      60.779228        0.15922675    
        1944      60.776787        0.15922675    
        1945      60.775803        0.15922675    
        1946      60.776371        0.15922675    
        1947      60.778610        0.15922675    
        1948      60.782608        0.15922675    
        1949      60.788475        0.15922675    
        1950      60.796303        0.15922675    
        1951      60.806210        0.15922675    
        1952      60.818283        0.15922675    
        1953      60.832634        0.15922675    
        1954      60.849361        0.15922675    
        1955      60.868572        0.15922675    
        1956      60.890358        0.15922675    
        1957      60.914837        0.15922675    
        1958      60.942093        0.15922675    
        1959      60.972248        0.15922675    
        1960      61.005390        0.15922675    
        1961      61.041626        0.15922675    
        1962      61.081055        0.15922675    
        1963      61.123791        0.15922675    
        1964      61.169922        0.15922675    
        1965      61.219559        0.15922675    
        1966      61.272797        0.15922675    
        1967      61.329750        0.15922675    
        1968      61.390507        0.15922675    
        1969      61.455181        0.15922675    
        1970      61.523865        0.15922675    
        1971      61.596672        0.15922675    
        1972      61.673698        0.15922675    
        1973      61.755039        0.15922675    
        1974      61.840813        0.15922675    
        1975      61.931114        0.15922675    
        1976      62.026039        0.15922675    
        1977      62.125698        0.15922675    
        1978      62.230186        0.15922675    
        1979      62.339615        0.15922675    
        1980      62.454086        0.15922675    
        1981      62.573692        0.15922675    
        1982      62.698544        0.15922675    
        1983      62.828743        0.15922675    
        1984      62.964386        0.15922675    
        1985      63.105583        0.15922675    
        1986      63.252430        0.15922675    
        1987      63.405029        0.15922675    
        1988      63.563492        0.15922675    
        1989      63.727913        0.15922675    
        1990      63.898392        0.15922675    
        1991      64.075043        0.15922675    
        1992      64.257957        0.15922675    
        1993      64.447235        0.15922675    
        1994      64.642990        0.15922675    
        1995      64.845314        0.15922675    
        1996      65.054321        0.15922675    
        1997      65.270103        0.15922675    
        1998      65.492767        0.15922675    
        2050      89.091660          0.15922675    
